unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location
aa9a8b37-4c25-448c-b9ae-a5fd2a7c6f1d,Jackeline Koepp,Male,30,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,18,23014,39870,1480,1413,203,6000,,N,2023-10-01,-33.981171|25.4984233
62ab428b-db93-447a-a493-2259da3fa662,Joany Hermiston,Female,28,KwaZulu-Natal,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,50,15351,48131,841,2996,761,21104,,N,2022-04-01,-29.8027502|30.9494195
40da3482-e583-4e02-9e9f-f9183e92e98e,Orin Weber,Female,51,KwaZulu-Natal,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,29,67732,98340,2758,4642,698,23306,,N,2022-01-01,-29.8027449|30.9387173
53b15e2c-214e-4c72-9386-87817001407d,Coty Monahan-Pouros,Male,58,KwaZulu-Natal,Single,High School,2000.00,Security Guard,Standard Legal Plan,46,95849,72481,3975,4803,742,4000,,N,2023-09-01,-29.8022781|30.6230376
ee4d9fea-e7a4-4cb0-b6e7-ea48b3d60caf,Corrine Williamson,Female,48,Gauteng,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,59,24300,33286,1330,1268,461,6000,,N,2021-07-01,-25.7001349|28.1692561
2e5f3de3-dc91-4aa6-97a8-c6007a2ddeb3,Phoebe Weissnat,Male,28,Western Cape,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,22,22464,49086,793,1022,669,16566,Murder For Claims,Y,2023-11-01,-33.8618399|18.533044
0659d55c-bc08-4d52-9683-5d75db7aa0f7,Stanton Gleason,Male,54,Limpopo,Single,Master,45327.25,Financial manager,Standard Legal Plan,32,71837,93801,2768,1150,955,90654.5,,N,2023-12-01,-24.7133746|29.7350303
0659d55c-bc08-4d52-9683-5d75db7aa0f7,Stanton Gleason,Male,54,Limpopo,Single,Master,45327.25,Financial manager,H.E.L.P Cover,32,85224,67189,4512,2100,632,157843.5,,N,2021-05-01,-24.7140015|29.7628619
14672b37-651b-4f1c-8982-0d88acea5546,Delores Hoeger,Male,32,KwaZulu-Natal,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,32,78862,58858,3042,2693,698,27174,,N,2021-11-01,-29.8027558|31.027722
c40102d5-c580-4883-8243-40e4ce6e861a,Norberto Koss,Male,38,Western Cape,Divorced,Bachelor,14628.00,Nurse,Funeral Cover,24,21053,39675,1922,777,295,29256,,N,2022-12-01,-33.8613971|18.5331157
5d956533-facd-4966-9f56-4f178190fa53,Aliza Johnson,Female,27,Gauteng,Married,Master,51872.83,Judge,Standard Legal Plan,22,60565,73537,4293,3533,591,73537,Misrepresentation of legal cases,Y,2021-09-01,-26.1519626|28.1440977
e51e7f08-62c7-4565-8164-3b2cbfae675c,Keshawn Lakin,Female,37,Eastern Cape,Divorced,Master,13587.00,Travel Agent,Funeral Cover,32,16819,41627,1725,1984,640,27174,,N,2022-07-01,-33.8850885|25.5261663
5528d23c-613f-4709-baa7-3a8e8eb7d44d,Eula Walter,Female,58,KwaZulu-Natal,Single,Bachelor,18000.00,Teacher,H.E.L.P Cover,9,76427,70456,4221,2121,792,36000,,N,2023-04-01,-29.8022553|30.6354432
3704e6fd-b98f-4f9f-9a52-74fcc5b2d6bb,Jakayla Abbott,Male,35,Limpopo,Divorced,High School,8283.00,Ticketing clerk,Standard Legal Plan,40,75184,63709,2210,3478,936,16566,,N,2021-05-01,-24.7137547|29.7586488
61960c79-3d9b-41ce-8b0e-0082dc32c220,Adolphus Reichel,Male,68,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,26,15569,32918,963,1561,382,16566,,N,2022-10-01,-25.7041161|28.2817213
24fb03e2-2dc2-423b-9421-62d22f343959,Rory Pacocha,Female,25,Eastern Cape,Divorced,Master,51872.83,Judge,H.E.L.P Cover,38,54628,60487,3643,1463,899,60487,,N,2023-09-01,-33.8840444|25.5033613
af3ff632-da22-402c-811a-b3d4838b3656,Jaron Adams,Male,60,Gauteng,Married,High School,2000.00,Security Guard,Funeral Cover,28,11985,33563,893,1371,469,4000,False documentation,Y,2022-09-01,-25.9149964|28.2100733
3b762f2b-bcca-4230-9efa-f2885a053308,Gisselle Harris,Male,40,Gauteng,Married,High School,6489.00,Teller and Cashier,Funeral Cover,11,28792,42949,891,926,795,12978,,N,2022-10-01,-26.3667463|28.1301766
9513bb48-f6a5-485b-9479-f39072cb67fb,Boyd Witting,Female,53,North West,Married,High School,10261.00,Data Capturing,Funeral Cover,27,13850,34241,1380,2671,334,20522,Faked death,Y,2022-01-01,-23.6623914|27.7195978
72c9e641-f680-4610-8267-dffe02f6b916,Adell Raynor,Female,43,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,21,22139,37507,2871,1870,348,6000,,N,2021-04-01,-29.8027425|30.9372125
b3b3711a-a25d-49f7-989d-127fd3f16555,Stella Swaniawski,Male,54,Mpumalanga,Divorced,Master,16885.00,Police Officer,Funeral Cover,57,21946,30103,1458,2671,706,30103,Faked death,Y,2022-07-01,-24.7136606|29.7614226
43cfa186-b196-4a65-adbf-7b22dbf04e9f,Skye Dach,Male,55,Limpopo,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,40,29693,32102,2104,520,360,6000,,N,2022-02-01,-24.7126434|29.7333915
403c7a6e-4727-4f8e-b6f4-3a1187c9932a,Elenor Metz,Male,38,Limpopo,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,8,97216,93646,4466,2471,846,20522,,N,2023-08-01,-24.7141069|29.7338693
9f963805-68f1-4bc9-9ad5-57de0737b93c,Shanie Feil,Female,55,North West,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,17,13492,34150,1992,873,667,16566,False documentation,Y,2022-05-01,-23.6628492|27.7191666
4553c72d-b5da-4b40-87c2-92920765a12a,Syble Klein,Female,36,Free State,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,52,74040,85450,4268,1914,633,20522,,N,2021-08-01,-25.1903555|29.9204601
7b0df74a-fcab-4d55-84b6-17c6432320f3,Rashad Jacobi,Female,41,Limpopo,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,7,73720,51481,4257,3443,671,21104,,N,2022-02-01,-24.711966|29.7592795
bf26c993-0d5f-4f28-a02e-9b3895c7505f,Haven Maggio,Female,54,Eastern Cape,Married,Master,18000.00,Teacher,Funeral Cover,19,18740,39118,1934,2941,377,36000,False documentation,Y,2021-06-01,-33.8839257|25.5583297
a37d8270-9526-4716-9f90-05029b78c23e,Thurman Howell,Female,69,Limpopo,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,9,50261,60747,2031,3913,676,20522,,N,2021-10-01,-24.7136606|29.7614226
124f1b83-fbba-40c3-a7af-db248578d3d3,Moises Purdy,Male,33,Eastern Cape,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,8,76003,84165,3891,3942,984,27174,,N,2022-01-01,-33.884761|25.5582128
21b2281b-7a5b-428e-ba7f-22530957fa2e,Hildegard Kilback,Male,45,North West,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,48,84399,91989,4066,2468,768,4000,,N,2023-03-01,-23.6633811|27.7145991
3499f258-f383-4c77-8fdf-f51578d4656e,Keon Konopelski,Female,61,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,5,61184,71140,2102,4608,540,5000,,N,2022-09-01,-25.1903113|29.9217593
c70a26c0-0d1a-4da3-bb5e-53e951c74f81,Willard Swift-Bergstrom,Male,32,Gauteng,Single,High School,6489.00,Teller and Cashier,Funeral Cover,45,20960,37830,725,1839,643,12978,,N,2021-08-01,-26.3833912|28.4021488
52d8235b-bfc7-46f0-b016-fcf1a3b8b732,Marcia Morissette,Female,53,North West,Married,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,55,89835,95503,3080,2361,790,22822,,N,2022-01-01,-23.541254|27.8847517
24d15362-8147-4049-a04a-58799c4c0948,Art Stracke-Sauer,Male,68,Eastern Cape,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,52,69845,59328,3418,2852,791,16566,,N,2022-06-01,-33.8848474|25.5562288
496bdde4-82aa-46a8-b07f-852d230a0c94,Christiana Smitham,Male,27,Northern Cape,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,55,60243,96591,4173,1621,505,22822,,N,2023-12-01,-24.5210269|27.432832
c2d5719e-3f45-4b1f-b126-cc5bfb89ef77,Bridget Pouros,Female,64,Northern Cape,Single,Master,41789.50,Chartered accountant,Standard Legal Plan,22,70472,74524,3074,4275,516,74524,,N,2021-08-01,-24.6533683|27.4232475
fadc987e-358e-4d3a-9b4c-0b261267766c,Agustin Nikolaus,Female,62,Free State,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,54,54702,88631,2583,3243,887,5000,,N,2023-02-01,-25.1902987|29.9219044
b1114e21-0c8e-49a5-9363-2e62f4319b5a,Bridie Hintz,Male,53,Gauteng,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,41,26776,42496,1235,2479,782,6000,,N,2022-07-01,-25.7867378|28.0958075
9979f9e0-91f3-4b4c-9ade-aeced6ca0c50,Elizabeth Lehner,Female,67,Western Cape,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,43,53196,95993,3154,2810,802,12978,,N,2023-05-01,-33.861481|18.5333066
9dd46b44-7a90-423a-a773-b0c5df553666,Shanie Brown,Female,41,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,30,84433,91095,4382,1394,612,5000,,N,2022-09-01,-33.8784222|25.4894052
87f2c0c1-5ce1-4308-9e7c-9cd25f457bad,Ottis Deckow,Female,25,Western Cape,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,27,57653,54781,2488,1320,745,12978,,N,2023-01-01,-33.8611481|18.5331563
30938839-7f3e-4ed1-9b40-22c270ae1cbc,Jessie Keebler,Female,35,Eastern Cape,Divorced,Bachelor,14628.00,Nurse,Standard Legal Plan,6,75051,56430,3919,4152,533,29256,,N,2023-04-01,-33.8786367|25.5548476
b44ca520-794e-4fec-8ab5-9067d14cc9ca,Alize Cartwright,Female,54,Gauteng,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,16,16382,30516,1233,1537,538,4200,Murder For Claims,Y,2021-05-01,-25.9142649|28.1325386
74578b19-52ac-40fc-8e2f-01b85d381b21,Myrl Hills,Female,68,Gauteng,Single,High School,2000.00,Security Guard,Funeral Cover,55,15747,43036,649,1193,216,4000,Faked death,Y,2021-02-01,-25.8006536|28.3077912
7cbc9bb7-a5cc-4c04-98c1-41e1ec4252d7,Bo Lehner,Female,29,Western Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,21,24347,44363,1171,1990,482,6000,,N,2022-03-01,-33.8611245|18.5329542
9805ed60-895d-4cda-b164-1a7fd49b0542,Elisabeth Ziemann,Male,63,Western Cape,Single,Master,14628.00,Nurse,Standard Legal Plan,50,87439,75082,3097,3621,893,29256,,N,2023-09-01,-33.8613811|18.5328754
98ba65c1-f885-457e-a42e-7e519f3bcf82,Lea Haag,Male,59,North West,Married,High School,10261.00,Data Capturing,Funeral Cover,39,19661,40576,721,779,763,20522,,N,2022-08-01,-23.5426788|27.8840077
b3d47b5c-4923-412e-8676-f6eab36756f8,Roy Tremblay,Female,65,Free State,Married,Master,46875.08,Investment banker,H.E.L.P Cover,56,51971,81939,2957,4318,797,81939,,N,2023-01-01,-25.1904104|29.9218971
afa4240c-0d5b-458c-a747-9f4aade67eef,Briana Auer,Male,57,Western Cape,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,33,90414,61303,3751,4528,801,21104,,N,2021-02-01,-33.8613539|18.5326226
47d87fbc-72d2-43fa-898c-6476079e7e70,Yadira Kunze,Male,54,Gauteng,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,23,16466,30463,1190,1649,313,22822,False documentation,Y,2023-07-01,-25.6592764|28.2480404
f74702a7-36a4-4855-bcc1-0579b292acf9,Frida White,Male,50,Mpumalanga,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,56,29061,21291,1174,889,317,6000,Faked Work Dispute,Y,2022-08-01,-23.3431202|30.6379884
6bae862f-17eb-4a09-a510-bbb4919aa29c,Armand Towne,Female,63,Free State,Divorced,Bachelor,14628.00,Nurse,Funeral Cover,27,10621,38837,1309,2477,463,29256,,N,2023-09-01,-25.1904406|29.9217372
651fb6f1-38a7-46a9-b2ec-b400a15dec2d,Kian Huel,Female,62,North West,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,33,25605,38779,2174,1858,375,6000,Faked Work Dispute,Y,2022-06-01,-23.54253|27.8839333
24a92ad6-74b0-4ba8-9da5-e3865f083b4c,Alvera Feil,Female,34,Northern Cape,Married,High School,2000.00,Security Guard,Standard Legal Plan,36,90471,81629,3883,4199,824,4000,,N,2021-06-01,-24.4791697|27.4202764
b11b5e27-1601-4577-b5f1-f6913e74871e,Myles Jacobi,Male,55,Northern Cape,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,29,19830,32422,1968,2434,675,23306,,N,2021-06-01,-24.6674637|27.4190672
ecd175b0-d84e-430e-bc16-e397797b7676,Linnea Bergstrom,Female,32,Limpopo,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,14,11417,45829,1401,2991,539,21104,Faked death,Y,2023-05-01,-23.3431202|30.6379884
fb278420-f6b5-4c30-8490-13063aad32cc,Kiarra Kuhn,Male,34,Gauteng,Divorced,High School,2000.00,Security Guard,Funeral Cover,32,27398,38220,770,2688,751,4000,Faked death,Y,2021-10-01,-26.2627756|28.2257766
2e58d1cc-90a1-4f8a-a83a-31b1cfe2eaa7,Daniela Heaney,Male,57,KwaZulu-Natal,Married,High School,10261.00,Data Capturing,Standard Legal Plan,56,62636,80655,3295,4556,834,20522,,N,2022-08-01,-29.8027543|31.0200534
9803545a-9f9e-42bd-8da3-3b9344b20a54,Kadin Dare,Female,67,Eastern Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,37,70481,56695,3688,3537,879,4200,,N,2023-11-01,-33.8785566|25.5230984
d9bf3080-4e31-492c-908a-79da947dab47,Freddie Rodriguez,Male,39,Mpumalanga,Single,Bachelor,13587.00,Travel Agent,Standard Legal Plan,35,62850,63492,4132,4586,871,27174,,N,2023-03-01,-23.3398814|30.6381364
8314619f-38ec-4fef-9fde-437f8d791ba7,Faustino Kreiger,Male,54,Eastern Cape,Single,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,29,63061,63177,2577,1118,554,21104,,N,2023-09-01,-33.878805|25.4865187
52d3aec4-95b3-4245-87dd-1c051a427577,Savanah Terry,Male,46,Western Cape,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,26,89388,66725,4728,4264,906,22822,Misrepresentation of legal cases,Y,2021-12-01,-33.8618027|18.5327912
379f5df6-807d-40db-8f40-5b398fad39ba,Letitia Hackett,Male,39,Free State,Single,Master,13587.00,Travel Agent,Standard Legal Plan,38,94819,74720,4017,1129,883,27174,,N,2023-09-01,-25.1906014|29.9217499
be3960f3-d161-4a6e-afcb-2efaedb86a04,Lexus Armstrong,Female,34,KwaZulu-Natal,Married,Bachelor,51872.83,Judge,H.E.L.P Cover,10,66529,96473,4182,4698,798,96473,,N,2022-08-01,-29.8027448|30.949225
9e718e1a-f1e2-4fe1-99cd-02e3129b8775,Herminia Crona,Female,53,Free State,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,56,50082,73915,2722,3083,761,22822,,N,2021-04-01,-25.190592|29.9219107
b7abb320-3bfe-4b47-b248-5d1056ee1dae,Mose Johnston,Female,33,Eastern Cape,Married,High School,3000.00,Domestic Worker,Funeral Cover,21,13006,49443,1626,1824,366,6000,,N,2022-09-01,-33.878761|25.5104712
643b34b9-dcb1-4a34-b88b-c231c359b8cf,Micheal Monahan,Female,25,Limpopo,Married,Bachelor,18000.00,Teacher,H.E.L.P Cover,32,53006,79228,2474,3659,999,36000,,N,2021-09-01,-23.3398814|30.6381364
a9dbcb3c-349f-45a0-91ee-1b6d689a0607,Kiara Mayert,Male,40,North West,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,50,23300,43171,1393,692,215,23306,False documentation,Y,2021-08-01,-23.5434711|27.883606
db3045a0-a3c4-4122-af23-b80595cda8d4,Alexandro Spencer,Male,50,Mpumalanga,Single,High School,2100.00,Taxi Driver,Funeral Cover,44,14118,33072,824,857,360,4200,,N,2021-08-01,-24.59816|27.3236
9dd21a8d-d2e6-4478-8501-b9e6cfcf7787,Ethyl Marks,Female,32,North West,Divorced,High School,10261.00,Data Capturing,Funeral Cover,7,19886,39725,703,1357,443,20522,Faked death,Y,2023-08-01,-23.542649|27.8835613
205c891e-0d9a-4244-8820-56892d9d2439,Chadrick O'Keefe,Female,53,Gauteng,Divorced,Bachelor,14628.00,Nurse,Standard Legal Plan,29,75828,85882,3001,4712,956,29256,,N,2022-08-01,-26.0436355|28.2232981
3e316cf9-dcf4-4b55-b047-be5cb6310705,Bridget Grant,Female,35,Eastern Cape,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,42,17534,44278,1847,1510,236,23306,,N,2023-06-01,-33.9317704|25.5627263
7b47d8e8-f6fa-4cce-92fd-88a927977ac7,Deanna Bode,Male,60,Mpumalanga,Single,High School,10261.00,Data Capturing,Standard Legal Plan,20,79378,68912,4659,4036,877,20522,,N,2023-04-01,-24.5983531|27.3237522
af066dcb-9a07-4cbb-b636-a5805bfdc088,Lafayette Terry,Female,68,Western Cape,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,38,80019,57839,4296,4364,525,27174,,N,2021-07-01,-33.8619234|18.5325367
8b4311fd-1027-4ed7-90c0-550aa836dcbd,Maribel Wiegand,Female,46,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,22,17112,46611,705,700,462,5000,,N,2023-11-01,-25.8322452|28.2418066
fecfab3b-2085-4d81-8ccc-b30fbae3cdd2,Garth West,Female,65,Free State,Divorced,High School,8283.00,Ticketing clerk,Standard Legal Plan,49,91098,61669,4422,2802,939,16566,Fake legal bills,Y,2022-02-01,-25.1906866|29.921917
7be20e9d-2434-413d-8105-c6fdcd023bdb,Idell Beahan,Female,38,Limpopo,Married,Master,14628.00,Nurse,Funeral Cover,20,15115,33116,1298,2760,425,29256,False documentation,Y,2023-12-01,-24.59816|27.3236
ea3cf224-03ac-46a3-999c-f6e43aa6df32,Christop Schuppe,Male,62,Eastern Cape,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,37,71617,56236,3617,2159,588,12978,,N,2023-08-01,-33.9318793|25.5630146
53f708cd-9d89-46f8-bdfc-961e58222df9,Solon Witting,Male,53,Western Cape,Married,Master,13587.00,Travel Agent,Standard Legal Plan,21,75818,52009,3687,3124,544,27174,,N,2022-09-01,-33.8605265|18.5403678
607589a0-eba8-4328-8c85-95def8bbad2f,Mozelle Predovic,Female,29,Limpopo,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,15,98912,99410,4063,4694,559,23306,,N,2022-10-01,-24.5983531|27.3237522
eb93260f-c6eb-4793-9c14-ee4ee6f69f9c,Shaina Lesch,Female,66,Western Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,14,18874,41904,1525,1836,414,4000,Faked death,Y,2023-05-01,-33.8695879|18.5484826
16b78ea6-a6c3-49dc-b2de-83985718890b,Abbey Waelchi,Female,57,Western Cape,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,54,19709,38464,1388,1599,549,12978,Murder For Claims,Y,2021-01-01,-33.8694826|18.5482878
2fcf55bc-0694-4e7c-951d-114fcc14d5e4,Perry Kub,Female,61,Free State,Single,PhD,46957.33,Plant manager,Standard Legal Plan,10,71077,51384,3176,3194,589,51384,,N,2022-10-01,-25.1894946|29.9196497
2fcf55bc-0694-4e7c-951d-114fcc14d5e4,Perry Kub,Female,61,Free State,Single,PhD,46957.33,Plant manager,H.E.L.P Cover,10,94498,51129,2441,4833,676,102513,,N,2021-09-01,-25.1901094|29.9212791
f31402ab-3248-4723-a4ca-cc5cf5634277,Maya Gusikowski,Female,54,Free State,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,33,13061,44884,1509,2070,487,20522,,N,2023-11-01,-25.1906914|29.9217543
80baf8c7-6927-4f3b-9526-e935223fb19f,Joelle Kiehn,Female,51,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,45,70707,67416,2162,2007,971,4000,,N,2021-10-01,-29.8027112|30.893795
185e3a3a-464e-4baf-a240-489052d26ceb,Alanis Raynor,Male,33,Northern Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,50,91475,71252,4014,2182,788,4000,,N,2021-05-01,-23.6576466|27.7407256
8a699f96-07ad-473c-b37f-aa553b2aefc3,Fern Mertz,Female,44,Mpumalanga,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,49,17821,34292,1874,887,778,6000,,N,2021-05-01,-24.59849|27.32488
09f27834-d67f-48df-99f4-3e78e7800231,Magdalen Veum,Female,66,Gauteng,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,44,61822,55074,4389,4707,803,23306,Misrepresentation of legal cases,Y,2023-09-01,-25.7504244|28.2282528
4bf6c2fb-0998-43ac-b189-a4833267c7c0,Lisandro Marks,Female,66,North West,Married,High School,2100.00,Taxi Driver,Funeral Cover,11,21686,42972,1752,1388,488,4200,Faked death,Y,2023-04-01,-23.5432517|27.8832935
09055ce6-dc8a-43da-91a2-fb2156b61c94,Delfina Gerhold,Male,66,Gauteng,Divorced,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,33,56017,91968,2932,4097,791,81886.34,,N,2021-03-01,-26.2870237|28.2600635
09055ce6-dc8a-43da-91a2-fb2156b61c94,Delfina Gerhold,Male,66,Gauteng,Divorced,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,33,66585,58573,2631,1549,871,140459.34,,N,2022-12-01,-25.9502099|28.2089566
f2fdfa88-496a-4e64-b839-c91dc62ef329,Lonzo Stoltenberg,Female,35,Northern Cape,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,6,24241,22333,1029,596,337,6000,False documentation,Y,2022-11-01,-23.658765|27.7329209
4dd77c67-8d18-4a73-a2c1-622e099588b1,Grayson Ratke,Female,35,Eastern Cape,Married,Bachelor,14628.00,Nurse,Funeral Cover,45,11792,46842,1801,636,309,29256,Murder For Claims,Y,2021-08-01,-33.9317074|25.5692557
65c42772-b911-4682-96ed-60dfa9e9b7dc,Amara Steuber,Female,53,Eastern Cape,Divorced,PhD,46957.33,Plant manager,H.E.L.P Cover,39,66678,73818,2148,3811,694,73818,,N,2022-10-01,-33.8018178|25.3932681
65c42772-b911-4682-96ed-60dfa9e9b7dc,Amara Steuber,Female,53,Eastern Cape,Divorced,PhD,46957.33,Plant manager,Standard Legal Plan,39,53639,77671,3140,3442,764,151489,,N,2021-02-01,-33.9284634|25.5732794
7cbfacc2-b6c0-4e06-acad-db569c7a7269,Delilah Casper,Female,28,Free State,Married,High School,10261.00,Data Capturing,Standard Legal Plan,36,60895,83623,4637,3455,988,20522,,N,2022-06-01,-25.190592|29.9213746
51318eab-6923-4250-b143-acf7eafe852f,Bryon Wyman,Female,61,Eastern Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,52,12225,34281,1739,1896,779,4200,,N,2021-05-01,-33.8840321|25.5035857
da7bbc82-3d02-4148-848e-038e76eea872,Lilliana Homenick-Kris,Male,68,Northern Cape,Divorced,Master,13587.00,Travel Agent,Standard Legal Plan,13,69515,77638,2626,3865,797,27174,,N,2022-11-01,-23.6592111|27.7312826
389acfd8-48e8-4852-94b7-a95e7fef0343,Eloise Schinner,Male,46,KwaZulu-Natal,Single,High School,2000.00,Security Guard,Funeral Cover,19,14445,41828,624,1185,402,4000,,N,2022-10-01,-29.8027426|30.9473192
7ef8b449-1852-407a-b6ee-a5a04f42bbac,Verlie Gutkowski,Female,68,Limpopo,Married,Bachelor,10261.00,Data Capturing,Funeral Cover,56,25792,45651,1746,1698,455,20522,Murder For Claims,Y,2021-10-01,-24.59849|27.32488
