unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud
2bd774b2-19cf-47d2-a457-e54b8e41f9fc,Gardner Brakus,Female,45,Free State,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,5,81299,60646,3707,2687,600,4000,,N
f166b645-3796-4bbc-9491-17c2d7934163,Broderick Franey,Female,58,Western Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,31,74362,80827,2141,1113,821,16566,Misrepresentation of legal cases,Y
f22b3115-e821-43b5-8b7c-59c15cbd2eb1,Rory Lindgren,Female,69,Gauteng,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,5,27615,34755,902,1691,558,16566,Faked death,Y
460acc65-bf3a-4637-8084-878686746370,Karianne Legros,Male,39,Western Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,17,52695,97981,3891,3592,988,5000,,N
afca83b7-f830-4284-b586-9cd0ebce8fbd,Melba Nikolaus,Female,44,Mpumalanga,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,40,24788,28702,2107,1808,483,6000,,N
32965ebb-f6cd-497b-bd64-78f676c8efce,Adelbert Willms,Male,60,Gauteng,Single,High School,3000.00,Domestic Worker,Funeral Cover,53,22670,32306,1888,2237,420,6000,Murder For Claims,Y
3f4a8159-67bf-42a9-aacc-9fcdf52750f0,Noel Yost,Male,49,Limpopo,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,43,89332,61100,4234,3198,504,12978,,N
3db3af3d-c17e-40ff-80a5-5b274f71526e,Margot Gerlach,Male,67,North West,Divorced,Master,18000.00,Teacher,Funeral Cover,10,10304,46501,1636,1223,488,36000,False documentation,Y
cef278dd-8ac7-4644-b0a4-dee69c32f026,Norma Blanda,Male,42,Eastern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,57,61222,67954,2386,3910,662,5000,,N
6339e445-2a90-4210-adcd-0b0ffdb41b7a,Lincoln Lindgren,Female,35,Northern Cape,Divorced,High School,10261.00,Data Capturing,Funeral Cover,14,25697,35320,1923,2843,749,20522,,N
e88965b8-fb83-4b5c-bdfa-32a01d9decc7,Anya Christiansen,Female,61,Eastern Cape,Divorced,Master,14628.00,Nurse,Funeral Cover,49,11991,40273,1753,2268,337,29256,,N
86babc43-1563-48e4-9d60-206fcb6f392a,Lisa Nader,Male,37,Free State,Single,High School,3000.00,Domestic Worker,Funeral Cover,52,23564,30003,1948,2220,734,6000,,N
21f0566b-c3a2-4d5b-ac9b-255b24a624d4,Golden Rohan,Female,25,Gauteng,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,59,38047,39787,1525,834,250,6000,False documentation,Y
4724c368-c2e6-4967-8456-839cdfed0091,Carole Herzog,Male,50,Limpopo,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,6,20455,40850,878,2676,263,21104,Faked death,Y
f1940820-85ee-4c91-bad0-8f09a883b8f4,Jaida Hayes,Female,60,Limpopo,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,51,25339,39109,1204,1994,270,5000,Faked death,Y
602b3b34-fb06-4656-a90f-05ab5c3fbd91,Benedict Prohaska,Female,32,KwaZulu-Natal,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,21,27528,20756,1222,1769,340,6000,,N
85442647-35f5-422a-83c1-d03e0d5d339e,Lacy Kihn,Female,45,Limpopo,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,52,22617,49874,1552,718,451,27174,Murder For Claims,Y
7d0e41f3-bdb8-4cc0-9b30-6efae351c22f,Lila Romaguera,Female,64,North West,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,21,90102,72537,3808,3193,830,12978,,N
df78d4b2-15a2-46e5-b639-fb4aab8a8c11,Ferne Herzog,Female,30,Mpumalanga,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,35,11013,32547,1823,1111,780,20522,False documentation,Y
5f3ea481-c77b-4862-b897-352cbed2783e,Devon Pacocha,Female,60,Limpopo,Divorced,High School,10261.00,Data Capturing,Funeral Cover,46,21375,36344,593,2122,540,20522,False documentation,Y
4bc41032-128b-4c03-8976-f19eb55869f3,Henry Fritsch,Female,51,KwaZulu-Natal,Married,Bachelor,18000.00,Teacher,H.E.L.P Cover,20,88226,70737,4702,1203,662,36000,,N
11076687-24f5-49ab-9759-bc7e93fd5e55,Elza Koch,Male,31,Free State,Married,PhD,41789.50,Chartered accountant,H.E.L.P Cover,9,76546,71895,3461,1032,930,71895,,N
11076687-24f5-49ab-9759-bc7e93fd5e55,Elza Koch,Male,31,Free State,Married,PhD,41789.50,Chartered accountant,Standard Legal Plan,9,85583,89490,3776,3923,546,155474,Misrepresentation of legal cases,Y
096b91e6-c7be-43e9-9a4b-c5c19d453ff0,Lois Hackett,Male,34,Eastern Cape,Married,Master,13587.00,Travel Agent,Standard Legal Plan,6,53113,89190,3990,1270,841,27174,,N
607936d7-8798-466a-92af-1ce7fcd887d3,Dave Baumbach,Female,25,Mpumalanga,Single,High School,2000.00,Security Guard,Standard Legal Plan,19,66585,77111,2924,1642,834,4000,,N
30ce6a33-aa1e-4db6-bc74-ff88b40bbd01,Jacynthe Blick,Female,62,Limpopo,Divorced,Bachelor,14628.00,Nurse,Funeral Cover,12,29862,45416,1191,2959,715,29256,Faked death,Y
41035c74-0b88-4221-9297-2fdd6ccd1758,Sallie Kuhic-Wilkinson,Female,25,Eastern Cape,Divorced,High School,10261.00,Data Capturing,Funeral Cover,17,19333,45621,1760,1949,584,20522,,N
8be4e133-7cff-405c-ae00-21475f3ca79c,Tamara Spencer,Male,43,KwaZulu-Natal,Married,Bachelor,51872.83,Judge,Standard Legal Plan,56,66551,80102,2288,3395,769,80102,,N
8be4e133-7cff-405c-ae00-21475f3ca79c,Tamara Spencer,Male,43,KwaZulu-Natal,Married,Bachelor,51872.83,Judge,H.E.L.P Cover,56,77879,69857,4619,1263,866,149959,,N
cc917f62-eb5b-4420-a853-cd6a13674cdf,Cristina Goodwin,Male,61,Limpopo,Married,Bachelor,10261.00,Data Capturing,Funeral Cover,15,10987,32540,1088,1085,611,20522,,N
9dc97a48-24d3-469a-958b-2d48fb8677f3,Elise Kirlin,Female,28,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,28,28507,48900,1304,1825,312,22822,False documentation,Y
15d79345-28f1-45a0-a364-0dd03b5a2ab0,Kamren Crona,Male,65,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,42,26143,24366,2022,1062,355,6000,Faked Work Dispute,Y
e185a203-e764-41b2-b826-a2c4d71d9b28,Nat Feeney,Female,63,Western Cape,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,37,23735,43575,644,1687,713,23306,Faked death,Y
07a7b273-3a0c-4f41-9f31-31b7e7242b9c,Bella Bosco,Female,54,KwaZulu-Natal,Divorced,High School,10261.00,Data Capturing,Funeral Cover,5,15253,43578,1753,2374,734,20522,Faked death,Y
7b5b9a91-35e9-4ee9-906a-739ec0ebcc43,Bessie Lesch,Female,43,Eastern Cape,Divorced,Bachelor,16885.00,Police Officer,Funeral Cover,56,11492,47667,922,1625,501,33770,,N
4d0ae0bf-4cf7-4da4-8bf7-5fe6faf9dfc1,Jonas Dach,Male,39,Mpumalanga,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,53,88945,68932,3460,2631,916,33770,,N
c7c799f9-ca60-4434-9d96-8c5e72849b92,Desmond Zemlak,Female,33,Gauteng,Single,High School,3000.00,Domestic Worker,Funeral Cover,53,12732,38190,894,1180,506,6000,,N
cd7182ed-1452-4f9b-a6dd-2a4cf341b092,Omari Cummerata,Female,40,KwaZulu-Natal,Married,High School,2000.00,Security Guard,Funeral Cover,21,28005,45644,1702,2475,278,4000,False documentation,Y
65379fb5-4618-43f8-94f2-1e8a476e3ab0,Garnett Gutmann,Female,38,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,40,15436,35870,1815,945,710,4000,False documentation,Y
7e0c5dcf-f132-4c9c-8a4e-b36d2bb0c727,Addie Cartwright,Female,62,Eastern Cape,Single,Master,18000.00,Teacher,H.E.L.P Cover,52,93347,59181,2665,1100,741,36000,,N
d03f9661-6e04-4a82-8d3b-25b87279d819,Alanis Collier,Female,60,Free State,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,54,14086,48276,1015,1795,720,5000,Faked death,Y
4ebbdfcf-8393-4a76-8a64-e3242a91e2fe,Lavonne Gottlieb,Female,28,Mpumalanga,Single,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,21,58112,94862,2621,3366,796,23306,Fake legal bills,Y
2e020813-d6dc-4721-b75c-df62bf308d01,Edwina Boyer,Male,62,Eastern Cape,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,40,85021,59647,2041,2745,602,16566,,N
8cb46544-259e-4cef-b5da-0b68c89dca65,Karli Rowe,Male,39,KwaZulu-Natal,Divorced,Master,14628.00,Nurse,Funeral Cover,5,12152,46875,931,2911,235,29256,Murder For Claims,Y
71e6da55-f4c6-4db1-b3d4-d51558d9aa02,Florencio Gerhold,Male,61,KwaZulu-Natal,Married,Bachelor,46875.08,Investment banker,Standard Legal Plan,16,76173,90203,4763,3614,984,90203,,N
c5c4b2ea-1335-44a4-b41b-454805d0ea9c,Nelson Lueilwitz,Male,37,Northern Cape,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,58,18980,46734,1984,1031,630,12978,,N
df7b916a-32b5-4435-bcfb-3a1c36f6542a,Esmeralda Goodwin,Female,36,KwaZulu-Natal,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,7,77908,53319,4144,4612,597,5000,,N
3302419d-6342-4e3e-bf2d-f1d4c1bea7cf,Berniece Miller,Male,25,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,55,13644,41499,804,959,608,5000,False documentation,Y
a730c3ad-95b1-478c-81bf-f1ce12e7e8cf,Zackary Gibson,Female,47,Mpumalanga,Married,High School,10261.00,Data Capturing,Standard Legal Plan,48,51195,58129,4175,3696,617,20522,,N
08b638bb-6cf5-4364-95fe-644b8b707df3,Mellie Gislason,Male,57,Free State,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,50,55889,80529,2580,2393,918,27174,,N
062cff59-3307-48f8-829e-e9ff2ea05086,Stacey Leannon,Female,54,KwaZulu-Natal,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,54,98552,70273,4371,2579,966,23306,,N
5fe19ee0-ce00-474a-80b9-780fb0b05b7a,Jon Waters,Male,60,Northern Cape,Single,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,20,81288,92101,4101,2487,677,81886.34,,N
69709a63-4d10-4b2f-9dc5-cf8a6b227e6a,Ethyl Grady,Female,56,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,8,21709,23655,2202,1632,340,6000,,N
2ec20712-2d47-445c-9200-e40e5054a6e3,Jovanny Hintz-Dicki,Female,66,North West,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,22,92091,64316,2391,2943,602,4200,,N
b8ce2be8-7d19-4b04-aeee-4b9c8255480a,Brandt Gutmann,Female,36,Northern Cape,Single,High School,2000.00,Security Guard,Funeral Cover,51,13210,44507,787,1522,740,4000,False documentation,Y
6452d14d-2f90-4744-be21-1743b35362bb,Larry Blick,Female,40,Northern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,11,58915,91257,4322,4711,554,4000,,N
4678e574-29d5-4754-ae4a-0f06d1ded271,Shanon Volkman,Male,50,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Funeral Cover,6,17323,48644,1955,1702,452,4000,Faked death,Y
2e39f6d2-43ab-45b9-adcc-66358c22a262,Chelsie Jenkins,Male,55,Limpopo,Divorced,Bachelor,18000.00,Teacher,H.E.L.P Cover,15,50198,92722,4535,4813,934,36000,,N
681e7710-0f40-4880-95f4-cc4315cb6238,Mylene Welch,Female,45,Gauteng,Married,Bachelor,10261.00,Data Capturing,Funeral Cover,51,20433,45725,746,783,614,20522,Murder For Claims,Y
ecc7fd6b-7df2-4cc0-b064-7d11a80b636e,Emerson Prohaska,Female,59,Northern Cape,Divorced,High School,10261.00,Data Capturing,Funeral Cover,43,11898,31807,1984,757,610,20522,Murder For Claims,Y
df259020-8810-4006-a258-409585c60323,Leonardo Rau,Female,52,Western Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,13,16654,47570,1319,2588,243,6000,Faked death,Y
e5b508eb-2290-49d5-9420-4d721404059f,Maudie Bruen,Male,44,KwaZulu-Natal,Married,High School,6489.00,Teller and Cashier,Funeral Cover,24,22321,46541,989,964,635,12978,False documentation,Y
b198875f-ec0f-4019-8ba1-0bb4838497a6,Alberto Runte,Male,57,KwaZulu-Natal,Married,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,48,19050,45668,515,2212,755,21104,False documentation,Y
30ab76f9-80be-4679-8777-823183089c0f,Allison Nienow,Female,55,Northern Cape,Married,High School,2000.00,Security Guard,Standard Legal Plan,51,97285,74969,3335,3019,672,4000,,N
8470486d-ff8a-4b06-b3d7-3600aea81eda,Valerie Marquardt,Female,53,Limpopo,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,26,60003,81344,4949,3074,533,12978,,N
d1b9ed4d-bead-441c-954a-798480496869,Mafalda Smith,Male,37,Limpopo,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,10,74475,78864,3820,2432,669,27174,,N
5421ef99-1235-42b8-aa45-7595dadbdc0e,Carson Nolan,Male,59,KwaZulu-Natal,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,29,12579,39376,1774,660,327,20522,,N
14b0affc-5924-4f46-ae97-353ac0c1a301,Helene Kling,Male,68,Western Cape,Single,High School,10261.00,Data Capturing,Funeral Cover,23,22350,39453,1117,645,431,20522,Faked death,Y
d9879aa8-f979-4711-abbc-a29f3056f3ff,Veronica Konopelski,Female,66,Northern Cape,Divorced,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,17,10289,33196,1729,957,537,22822,False documentation,Y
77194d4f-4a4f-458a-8dee-fec88d9316ae,Gaetano Lind,Female,58,Limpopo,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,55,92722,99885,2867,2730,704,20522,,N
8eae23cc-8478-41f8-aaa9-570c51646fd8,Jaydon O'Keefe,Female,46,KwaZulu-Natal,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,53,23084,41529,1043,566,542,21104,,N
88e35ac9-c12e-4029-8372-d5e291ceb007,Jarvis Armstrong,Female,29,KwaZulu-Natal,Divorced,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,24,74485,79054,4916,4625,700,79054,,N
88e35ac9-c12e-4029-8372-d5e291ceb007,Jarvis Armstrong,Female,29,KwaZulu-Natal,Divorced,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,24,69136,93664,3114,3952,553,162633,,N
2e5aa9ec-a2cf-491c-b6e6-877065bc7faf,Shany Jenkins,Female,35,Free State,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,56,24462,25894,2417,515,261,6000,,N
eb378972-e4e1-470b-9e9d-b9fc83bca4f0,Demarco Carroll,Male,64,Western Cape,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,21,24189,45642,1657,2784,707,20522,False documentation,Y
8d2a4bbf-a89d-4bb3-9b03-7e7d5ef38fb2,Joey Cummerata,Female,63,Eastern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,44,90616,81689,2178,1262,892,4000,Misrepresentation of legal cases,Y
8beab45c-1c86-452a-8e05-df9a671e7319,Wilfredo Aufderhar,Male,32,Gauteng,Single,High School,8283.00,Ticketing clerk,Funeral Cover,59,24537,48819,1796,1184,501,16566,,N
53400476-6267-4dce-9592-3429ff347531,Alexane Barton-Streich,Female,67,North West,Single,Bachelor,14628.00,Nurse,Funeral Cover,20,14675,44802,1365,2444,616,29256,False documentation,Y
f7371da0-f974-4893-ab04-3037989f4497,Clark Braun,Male,52,Northern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,29,97254,56008,3293,1737,564,4200,,N
1f9a723c-74d6-40b9-beff-6c0b182cb93a,Lionel Langworth,Male,42,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,17,60473,69919,4489,4389,660,5000,,N
497170e8-7a34-4fae-8f71-b99f014f4ffd,Kyler Little,Female,60,Northern Cape,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,23,69134,74744,2676,4991,938,23306,,N
acfff328-ea55-4867-b5ce-8773c8f045db,Giovanna Leannon,Female,35,Gauteng,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,53,77423,57192,4862,1625,751,4000,,N
a4e74cc6-a5d6-4405-b82b-547e1408a2d7,Elvis Parker,Female,38,Limpopo,Married,PhD,46875.08,Investment banker,Standard Legal Plan,14,91266,64108,2290,4426,538,64108,Fake legal bills,Y
a4e74cc6-a5d6-4405-b82b-547e1408a2d7,Elvis Parker,Female,38,Limpopo,Married,PhD,46875.08,Investment banker,H.E.L.P Cover,14,84483,67493,2741,1770,603,131601,,N
60b8c16e-41b3-4560-8442-d7ca3fab1caa,Madie Becker,Female,45,Limpopo,Married,High School,3000.00,Domestic Worker,Funeral Cover,21,17512,46465,633,2179,717,6000,,N
68bc9116-90b5-4749-9feb-434125676de6,Jennifer Ruecker,Female,58,Mpumalanga,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,44,26760,43082,1909,2096,727,23306,,N
bdc14f3c-02bb-4a1d-8a06-c11595885a6e,Greyson Pagac,Male,35,KwaZulu-Natal,Single,High School,6489.00,Teller and Cashier,Funeral Cover,18,19230,42925,1995,1153,647,12978,False documentation,Y
6598afc1-a2dc-4743-8b2b-159df059df42,Linnea Fritsch,Male,56,North West,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,50,53122,76769,2413,3660,707,16566,,N
6d709052-144a-4891-a67d-309612a8f0cf,Noe Vandervort,Male,27,Limpopo,Divorced,Master,14628.00,Nurse,Funeral Cover,41,22308,39471,1116,596,764,29256,Murder For Claims,Y
40feb120-4ea1-43b2-a18e-5c093abdc1af,Holden Keeling,Female,29,North West,Divorced,Bachelor,16885.00,Police Officer,Funeral Cover,57,10238,40701,1026,1247,333,33770,,N
b6463fa9-e557-4fb3-b2f0-d3f18ec1bccd,Katelynn Huels,Female,30,North West,Married,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,27,60756,88662,3503,1829,581,83579,,N
8087df3e-cb4f-4f22-95a7-b31f74d08ab5,Brycen Friesen,Female,45,Northern Cape,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,49,19308,48907,559,1832,678,16566,,N
141b01b4-779c-4be5-b32d-f6b198d42128,Gianni Daniel,Female,63,Gauteng,Divorced,Master,45327.25,Financial manager,H.E.L.P Cover,21,79056,69013,4465,3322,550,69013,,N
2c6203ca-8aea-4afb-9512-64efb5c55dc6,Winston Nitzsche,Male,62,Mpumalanga,Single,Bachelor,51872.83,Judge,H.E.L.P Cover,53,80869,59415,2961,2051,805,59415,,N
c0ca9061-1c62-416c-becc-99f006953fe1,Jovani Ernser,Male,49,Northern Cape,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,44,62981,89102,2938,3953,623,20522,,N
712895c3-5e91-4365-bd83-41ca54639884,Geo Hagenes,Male,59,Free State,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,9,59039,69272,4575,4421,778,4200,Fake legal bills,Y
e43e881b-82a6-4752-9da9-2cb335f56d28,Vidal Pfannerstill,Male,25,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,11,28808,45991,898,2512,560,5000,,N
11d73293-51ed-418e-a048-62eb58b322db,Orland Bernhard,Male,32,Mpumalanga,Single,PhD,40943.17,Cyber security engineer,Standard Legal Plan,12,84465,85211,3552,3877,855,81886.34,,N
11d73293-51ed-418e-a048-62eb58b322db,Orland Bernhard,Male,32,Mpumalanga,Single,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,12,64579,96687,3700,4454,782,163772.68,Fake medical bills,Y
075543eb-ef61-472a-9c8c-f5d41bd0a731,Lily Wisozk,Male,44,Western Cape,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,13,25644,45818,1102,1942,485,21104,,N
168ca4a0-81f8-4389-9c13-01f81437961c,Jazmin Cassin,Female,29,KwaZulu-Natal,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,46,23059,37324,780,1871,352,21104,,N
495b2e86-e7ba-49ae-83ad-bd5468f77116,Godfrey Littel,Male,65,Western Cape,Married,High School,6489.00,Teller and Cashier,Funeral Cover,41,23660,38672,1648,1969,526,12978,,N
90a1c2f6-72af-4a31-9f4c-6ca2c930d11f,Earnestine Greenfelder,Female,48,Western Cape,Single,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,58,91212,51453,3494,4545,912,51453,,N
d6eb3cf2-dcb2-467d-80d7-1970834b1af7,Isobel Altenwerth,Female,63,Gauteng,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,48,12609,46071,511,1368,200,23306,Murder For Claims,Y
c59a34da-1bd5-4c19-a342-70b18078f629,Micheal Haley,Female,55,Free State,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,28,21066,44485,1856,1810,237,21104,,N
efe1ad82-71c1-4462-8b0d-95d46320ea87,Agnes O'Hara-Lynch,Female,44,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,24,14247,32562,1637,2897,363,16566,False documentation,Y
0f312202-4e03-4475-b380-ef55b01fbaab,Karolann Windler,Female,69,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,55,69078,51785,3049,3706,670,4200,,N
ff453b39-cd5b-485c-9854-e9cc9cf99ae9,Rahul Williamson-Green,Female,42,Limpopo,Single,High School,3000.00,Domestic Worker,Funeral Cover,43,26436,38007,1769,2064,743,6000,Faked death,Y
013ddec0-e659-4b9c-9a94-e0fd4c826f2b,Makenna Schuppe,Female,53,Mpumalanga,Divorced,Bachelor,18000.00,Teacher,Funeral Cover,33,16948,31727,812,1672,462,31727,Murder For Claims,Y
2c78a272-e505-497f-b99f-11dace6588e0,Erna Harris,Female,55,Limpopo,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,54,92392,97234,2662,4623,621,20522,,N
13cdf250-048c-40a8-80b8-6e7beba1c765,Eldora Klocko,Male,34,Western Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,23,70932,73920,3798,2760,666,16566,,N
4e0db164-9eeb-41ff-b429-efbf22a734c3,Corine Flatley-Olson,Male,58,Limpopo,Single,High School,2000.00,Security Guard,Funeral Cover,57,23107,46193,907,2018,392,4000,,N
c036318b-5d89-4ec2-99cf-5a84175477e6,Hilda Buckridge,Female,69,Eastern Cape,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,24,94941,92255,4386,2284,679,22822,,N
c5c8e39d-e059-490b-a1c5-85cd2675212c,Ruthie Hoppe,Male,53,Mpumalanga,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,50,93474,70790,3545,3633,839,23306,,N
168d3b63-f24c-46e5-960c-36d52c86ab6c,Maude Fritsch-Cole,Male,66,Free State,Married,High School,6489.00,Teller and Cashier,Funeral Cover,5,27828,41617,626,1884,390,12978,Murder For Claims,Y
476cc80e-8cbf-41aa-a80d-955804a508bb,Zoie Nikolaus,Male,60,Northern Cape,Divorced,High School,10261.00,Data Capturing,Funeral Cover,41,18131,46811,1884,2642,509,20522,,N
d8a10a29-2dd7-4ce4-b5cf-359847a212ba,Maudie Nicolas,Male,69,Northern Cape,Single,Master,40943.17,Cyber security engineer,Standard Legal Plan,49,60934,86609,2820,2111,578,81886.34,,N
37551dd2-9eb9-4af3-bcc4-e27ca1e2ea84,Layla Marks,Male,61,Gauteng,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,6,20606,37749,1217,902,471,6000,False documentation,Y
3aeeb853-219a-4fa5-886e-c95cdce58d57,Brendon Davis,Male,62,KwaZulu-Natal,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,21,28801,34883,1499,1402,215,23306,Murder For Claims,Y
